 8.796466589E-01  1.541027427E+00
 1.005310416E+00  1.688656688E+00
 1.130974174E+00  1.809654832E+00
 1.256637931E+00  1.902113557E+00
 1.382301688E+00  1.964574814E+00
 1.507965446E+00  1.996053576E+00
 1.633629203E+00  1.996053338E+00
 1.759292960E+00  1.964574099E+00
 1.884956717E+00  1.902112365E+00
 2.010620356E+00  1.809653163E+00
 2.136284113E+00  1.688654661E+00
 2.261947870E+00  1.541025043E+00
 2.387611628E+00  1.369092464E+00
 2.513275385E+00  1.175568461E+00
 2.638939142E+00  9.635050297E-01
 2.764602900E+00  7.362465858E-01
 2.890266657E+00  4.973770380E-01
 3.015930414E+00  2.506635487E-01
 3.141594172E+00 -3.035868531E-06


-3.141592741E+00  2.622683439E-07
-3.015928984E+00 -3.759995997E-01
-2.890265226E+00 -7.460697293E-01
-2.764601469E+00 -1.104373813E+00
-2.638937712E+00 -1.445261359E+00
-2.513273954E+00 -1.763356209E+00
-2.387610197E+00 -2.053641796E+00
-2.261946440E+00 -2.311540365E+00
-2.136282682E+00 -2.532984257E+00
-2.010618925E+00 -2.714481592E+00
-1.884955168E+00 -2.853169918E+00
-1.759291410E+00 -2.946861982E+00
-1.633627653E+00 -2.994080305E+00
-1.507963896E+00 -2.994080067E+00
-1.382300138E+00 -2.946861506E+00
-1.256636381E+00 -2.853168964E+00
-1.130972624E+00 -2.714480162E+00
-1.005308867E+00 -2.532982588E+00
-8.796451688E-01 -2.311538219E+00
-7.539814711E-01 -2.053639650E+00
-6.283177733E-01 -1.763353944E+00
-5.026540756E-01 -1.445259094E+00
-3.769903779E-01 -1.104371548E+00
-2.513266802E-01 -7.460675240E-01
-1.256629676E-01 -3.759975135E-01
 7.450580597E-07  2.235174179E-06
 1.256644577E-01  3.760019243E-01
 2.513281703E-01  7.460718751E-01
 3.769918680E-01  1.104375720E+00
 5.026555657E-01  1.445263028E+00
 6.283192635E-01  1.763357520E+00
 7.539829612E-01  2.053642988E+00
 8.796466589E-01  2.311541080E+00
 1.005310416E+00  2.532984972E+00
 1.130974174E+00  2.714482307E+00
 1.256637931E+00  2.853170395E+00
 1.382301688E+00  2.946862221E+00
 1.507965446E+00  2.994080305E+00
 1.633629203E+00  2.994080067E+00
 1.759292960E+00  2.946861267E+00
 1.884956717E+00  2.853168488E+00
 2.010620356E+00  2.714479923E+00
 2.136284113E+00  2.532982111E+00
 2.261947870E+00  2.311537504E+00
 2.387611628E+00  2.053638697E+00
 2.513275385E+00  1.763352752E+00
 2.638939142E+00  1.445257545E+00
 2.764602900E+00  1.104369879E+00
 2.890266657E+00  7.460655570E-01
 3.015930414E+00  3.759953380E-01
 3.141594172E+00 -4.553802682E-06


-3.141592741E+00  3.496911063E-07
-3.015928984E+00 -5.013328195E-01
-2.890265226E+00 -9.947596192E-01
-2.764601469E+00 -1.472498417E+00
-2.638937712E+00 -1.927015066E+00
-2.513273954E+00 -2.351141453E+00
-2.387610197E+00 -2.738188982E+00
-2.261946440E+00 -3.082053661E+00
-2.136282682E+00 -3.377312422E+00
-2.010618925E+00 -3.619308949E+00
-1.884955168E+00 -3.804226637E+00
-1.759291410E+00 -3.929149389E+00
-1.633627653E+00 -3.992107153E+00
-1.507963896E+00 -3.992106676E+00
-1.382300138E+00 -3.929148436E+00
-1.256636381E+00 -3.804225206E+00
-1.130972624E+00 -3.619307041E+00
-1.005308867E+00 -3.377310038E+00
-8.796451688E-01 -3.082051039E+00
-7.539814711E-01 -2.738186121E+00
-6.283177733E-01 -2.351138592E+00
-5.026540756E-01 -1.927012086E+00
-3.769903779E-01 -1.472495437E+00
-2.513266802E-01 -9.947566986E-01
-1.256629676E-01 -5.013300180E-01
 7.450580597E-07  2.980232239E-06
 1.256644577E-01  5.013359189E-01
 2.513281703E-01  9.947624803E-01
 3.769918680E-01  1.472501040E+00
 5.026555657E-01  1.927017331E+00
 6.283192635E-01  2.351143360E+00
 7.539829612E-01  2.738190651E+00
 8.796466589E-01  3.082054853E+00
 1.005310416E+00  3.377313375E+00
 1.130974174E+00  3.619309664E+00
 1.256637931E+00  3.804227114E+00
 1.382301688E+00  3.929149628E+00
 1.507965446E+00  3.992107153E+00
 1.633629203E+00  3.992106676E+00
 1.759292960E+00  3.929148197E+00
 1.884956717E+00  3.804224730E+00
 2.010620356E+00  3.619306326E+00
 2.136284113E+00  3.377309322E+00
 2.261947870E+00  3.082050085E+00
 2.387611628E+00  2.738184929E+00
 2.513275385E+00  2.351136923E+00
 2.638939142E+00  1.927010059E+00
 2.764602900E+00  1.472493172E+00
 2.890266657E+00  9.947540760E-01
 3.015930414E+00  5.013270974E-01
 3.141594172E+00 -6.071737062E-06


-3.141592741E+00  4.371138971E-07
-3.015928984E+00 -6.266660094E-01
-2.890265226E+00 -1.243449450E+00
-2.764601469E+00 -1.840623021E+00
-2.638937712E+00 -2.408768892E+00
-2.513273954E+00 -2.938926935E+00
-2.387610197E+00 -3.422736406E+00
-2.261946440E+00 -3.852567196E+00
-2.136282682E+00 -4.221640587E+00
-2.010618925E+00 -4.524136066E+00
-1.884955168E+00 -4.755283356E+00
-1.759291410E+00 -4.911436558E+00
-1.633627653E+00 -4.990133762E+00
-1.507963896E+00 -4.990133286E+00
-1.382300138E+00 -4.911435604E+00
-1.256636381E+00 -4.755281448E+00
-1.130972624E+00 -4.524133682E+00
-1.005308867E+00 -4.221637726E+00
-8.796451688E-01 -3.852563858E+00
-7.539814711E-01 -3.422732830E+00
-6.283177733E-01 -2.938923120E+00
-5.026540756E-01 -2.408765078E+00
-3.769903779E-01 -1.840619326E+00
-2.513266802E-01 -1.243445873E+00
-1.256629676E-01 -6.266624928E-01
 7.450580597E-07  3.725290298E-06
 1.256644577E-01  6.266698837E-01
 2.513281703E-01  1.243453145E+00
 3.769918680E-01  1.840626240E+00
 5.026555657E-01  2.408771515E+00
 6.283192635E-01  2.938929319E+00
 7.539829612E-01  3.422738075E+00
 8.796466589E-01  3.852568388E+00
 1.005310416E+00  4.221641541E+00
 1.130974174E+00  4.524137020E+00
 1.256637931E+00  4.755283833E+00
 1.382301688E+00  4.911437035E+00
 1.507965446E+00  4.990133762E+00
 1.633629203E+00  4.990133286E+00
 1.759292960E+00  4.911435127E+00
 1.884956717E+00  4.755280972E+00
 2.010620356E+00  4.524133205E+00
 2.136284113E+00  4.221636772E+00
 2.261947870E+00  3.852562428E+00
 2.387611628E+00  3.422731161E+00
 2.513275385E+00  2.938921213E+00
 2.638939142E+00  2.408762693E+00
 2.764602900E+00  1.840616465E+00
 2.890266657E+00  1.243442535E+00
 3.015930414E+00  6.266589165E-01
 3.141594172E+00 -7.589671441E-06


-3.141592741E+00  5.245366879E-07
-3.015928984E+00 -7.519991994E-01
-2.890265226E+00 -1.492139459E+00
-2.764601469E+00 -2.208747625E+00
-2.638937712E+00 -2.890522718E+00
-2.513273954E+00 -3.526712418E+00
-2.387610197E+00 -4.107283592E+00
-2.261946440E+00 -4.623080730E+00
-2.136282682E+00 -5.065968513E+00
-2.010618925E+00 -5.428963184E+00
-1.884955168E+00 -5.706339836E+00
-1.759291410E+00 -5.893723965E+00
-1.633627653E+00 -5.988160610E+00
-1.507963896E+00 -5.988160133E+00
-1.382300138E+00 -5.893723011E+00
-1.256636381E+00 -5.706337929E+00
-1.130972624E+00 -5.428960323E+00
-1.005308867E+00 -5.065965176E+00
-8.796451688E-01 -4.623076439E+00
-7.539814711E-01 -4.107279301E+00
-6.283177733E-01 -3.526707888E+00
-5.026540756E-01 -2.890518188E+00
-3.769903779E-01 -2.208743095E+00
-2.513266802E-01 -1.492135048E+00
-1.256629676E-01 -7.519950271E-01
 7.450580597E-07  4.470348358E-06
 1.256644577E-01  7.520038486E-01
 2.513281703E-01  1.492143750E+00
 3.769918680E-01  2.208751440E+00
 5.026555657E-01  2.890526056E+00
 6.283192635E-01  3.526715040E+00
 7.539829612E-01  4.107285976E+00
 8.796466589E-01  4.623082161E+00
 1.005310416E+00  5.065969944E+00
 1.130974174E+00  5.428964615E+00
 1.256637931E+00  5.706340790E+00
 1.382301688E+00  5.893724442E+00
 1.507965446E+00  5.988160610E+00
 1.633629203E+00  5.988160133E+00
 1.759292960E+00  5.893722534E+00
 1.884956717E+00  5.706336975E+00
 2.010620356E+00  5.428959846E+00
 2.136284113E+00  5.065964222E+00
 2.261947870E+00  4.623075008E+00
 2.387611628E+00  4.107277393E+00
 2.513275385E+00  3.526705503E+00
 2.638939142E+00  2.890515089E+00
 2.764602900E+00  2.208739758E+00
 2.890266657E+00  1.492131114E+00
 3.015930414E+00  7.519906759E-01
 3.141594172E+00 -9.107605365E-06


-3.141592741E+00  6.119594786E-07
-3.015928984E+00 -8.773323894E-01
-2.890265226E+00 -1.740829349E+00
-2.764601469E+00 -2.576872349E+00
-2.638937712E+00 -3.372276545E+00
-2.513273954E+00 -4.114497662E+00
-2.387610197E+00 -4.791831017E+00
-2.261946440E+00 -5.393593788E+00
-2.136282682E+00 -5.910296917E+00
-2.010618925E+00 -6.333790302E+00
-1.884955168E+00 -6.657396317E+00
-1.759291410E+00 -6.876011372E+00
-1.633627653E+00 -6.986187458E+00
-1.507963896E+00 -6.986186981E+00
-1.382300138E+00 -6.876009941E+00
-1.256636381E+00 -6.657393932E+00
-1.130972624E+00 -6.333786964E+00
-1.005308867E+00 -5.910292625E+00
-8.796451688E-01 -5.393589020E+00
-7.539814711E-01 -4.791825771E+00
-6.283177733E-01 -4.114492416E+00
-5.026540756E-01 -3.372271061E+00
-3.769903779E-01 -2.576867104E+00
-2.513266802E-01 -1.740824223E+00
-1.256629676E-01 -8.773275018E-01
 7.450580597E-07  5.215406418E-06
 1.256644577E-01  8.773378730E-01
 2.513281703E-01  1.740834355E+00
 3.769918680E-01  2.576876640E+00
 5.026555657E-01  3.372280359E+00
 6.283192635E-01  4.114500999E+00
 7.539829612E-01  4.791833401E+00
 8.796466589E-01  5.393595695E+00
 1.005310416E+00  5.910298347E+00
 1.130974174E+00  6.333791733E+00
 1.256637931E+00  6.657397270E+00
 1.382301688E+00  6.876011848E+00
 1.507965446E+00  6.986187458E+00
 1.633629203E+00  6.986186504E+00
 1.759292960E+00  6.876009464E+00
 1.884956717E+00  6.657392979E+00
 2.010620356E+00  6.333786011E+00
 2.136284113E+00  5.910291195E+00
 2.261947870E+00  5.393587589E+00
 2.387611628E+00  4.791823387E+00
 2.513275385E+00  4.114489555E+00
 2.638939142E+00  3.372267723E+00
 2.764602900E+00  2.576863050E+00
 2.890266657E+00  1.740819573E+00
 3.015930414E+00  8.773224354E-01
 3.141594172E+00 -1.062554020E-05


-3.141592741E+00  6.993822126E-07
-3.015928984E+00 -1.002665639E+00
-2.890265226E+00 -1.989519238E+00
-2.764601469E+00 -2.944996834E+00
-2.638937712E+00 -3.854030132E+00
-2.513273954E+00 -4.702282906E+00
-2.387610197E+00 -5.476377964E+00
-2.261946440E+00 -6.164107323E+00
-2.136282682E+00 -6.754624844E+00
-2.010618925E+00 -7.238617897E+00
-1.884955168E+00 -7.608453274E+00
-1.759291410E+00 -7.858298779E+00
-1.633627653E+00 -7.984214306E+00
-1.507963896E+00 -7.984213352E+00
-1.382300138E+00 -7.858296871E+00
-1.256636381E+00 -7.608450413E+00
-1.130972624E+00 -7.238614082E+00
-1.005308867E+00 -6.754620075E+00
-8.796451688E-01 -6.164102077E+00
-7.539814711E-01 -5.476372242E+00
-6.283177733E-01 -4.702277184E+00
-5.026540756E-01 -3.854024172E+00
-3.769903779E-01 -2.944990873E+00
-2.513266802E-01 -1.989513397E+00
-1.256629676E-01 -1.002660036E+00
 7.450580597E-07  5.960464478E-06
 1.256644577E-01  1.002671838E+00
 2.513281703E-01  1.989524961E+00
 3.769918680E-01  2.945002079E+00
 5.026555657E-01  3.854034662E+00
 6.283192635E-01  4.702286720E+00
 7.539829612E-01  5.476381302E+00
 8.796466589E-01  6.164109707E+00
 1.005310416E+00  6.754626751E+00
 1.130974174E+00  7.238619328E+00
 1.256637931E+00  7.608454227E+00
 1.382301688E+00  7.858299255E+00
 1.507965446E+00  7.984214306E+00
 1.633629203E+00  7.984213352E+00
 1.759292960E+00  7.858296394E+00
 1.884956717E+00  7.608449459E+00
 2.010620356E+00  7.238612652E+00
 2.136284113E+00  6.754618645E+00
 2.261947870E+00  6.164100170E+00
 2.387611628E+00  5.476369858E+00
 2.513275385E+00  4.702273846E+00
 2.638939142E+00  3.854020119E+00
 2.764602900E+00  2.944986343E+00
 2.890266657E+00  1.989508152E+00
 3.015930414E+00  1.002654195E+00
 3.141594172E+00 -1.214347412E-05


-3.141592741E+00  7.868050034E-07
-3.015928984E+00 -1.127998829E+00
-2.890265226E+00 -2.238209009E+00
-2.764601469E+00 -3.313121557E+00
-2.638937712E+00 -4.335783958E+00
-2.513273954E+00 -5.290068626E+00
-2.387610197E+00 -6.160925388E+00
-2.261946440E+00 -6.934620857E+00
-2.136282682E+00 -7.598952770E+00
-2.010618925E+00 -8.143445015E+00
-1.884955168E+00 -8.559510231E+00
-1.759291410E+00 -8.840585709E+00
-1.633627653E+00 -8.982240677E+00
-1.507963896E+00 -8.982240677E+00
-1.382300138E+00 -8.840583801E+00
-1.256636381E+00 -8.559506416E+00
-1.130972624E+00 -8.143440247E+00
-1.005308867E+00 -7.598947525E+00
-8.796451688E-01 -6.934614658E+00
-7.539814711E-01 -6.160918713E+00
-6.283177733E-01 -5.290061951E+00
-5.026540756E-01 -4.335777283E+00
-3.769903779E-01 -3.313114882E+00
-2.513266802E-01 -2.238202572E+00
-1.256629676E-01 -1.127992511E+00
 7.450580597E-07  6.705522537E-06
 1.256644577E-01  1.128005862E+00
 2.513281703E-01  2.238215685E+00
 3.769918680E-01  3.313127279E+00
 5.026555657E-01  4.335788727E+00
 6.283192635E-01  5.290072441E+00
 7.539829612E-01  6.160928726E+00
 8.796466589E-01  6.934623241E+00
 1.005310416E+00  7.598955154E+00
 1.130974174E+00  8.143446922E+00
 1.256637931E+00  8.559511185E+00
 1.382301688E+00  8.840586662E+00
 1.507965446E+00  8.982240677E+00
 1.633629203E+00  8.982239723E+00
 1.759292960E+00  8.840583801E+00
 1.884956717E+00  8.559505463E+00
 2.010620356E+00  8.143439293E+00
 2.136284113E+00  7.598946095E+00
 2.261947870E+00  6.934612751E+00
 2.387611628E+00  6.160915852E+00
 2.513275385E+00  5.290058136E+00
 2.638939142E+00  4.335772514E+00
 2.764602900E+00  3.313109636E+00
 2.890266657E+00  2.238196611E+00
 3.015930414E+00  1.127985954E+00
 3.141594172E+00 -1.366140805E-05


-3.141592741E+00  8.742277942E-07
-3.015928984E+00 -1.253332019E+00
-2.890265226E+00 -2.486898899E+00
-2.764601469E+00 -3.681246042E+00
-2.638937712E+00 -4.817537785E+00
-2.513273954E+00 -5.877853870E+00
-2.387610197E+00 -6.845472813E+00
-2.261946440E+00 -7.705134392E+00
-2.136282682E+00 -8.443281174E+00
-2.010618925E+00 -9.048272133E+00
-1.884955168E+00 -9.510566711E+00
-1.759291410E+00 -9.822873116E+00
-1.633627653E+00 -9.980267525E+00
-1.507963896E+00 -9.980266571E+00
-1.382300138E+00 -9.822871208E+00
-1.256636381E+00 -9.510562897E+00
-1.130972624E+00 -9.048267365E+00
-1.005308867E+00 -8.443275452E+00
-8.796451688E-01 -7.705127716E+00
-7.539814711E-01 -6.845465660E+00
-6.283177733E-01 -5.877846241E+00
-5.026540756E-01 -4.817530155E+00
-3.769903779E-01 -3.681238651E+00
-2.513266802E-01 -2.486891747E+00
-1.256629676E-01 -1.253324986E+00
 7.450580597E-07  7.450580597E-06
 1.256644577E-01  1.253339767E+00
 2.513281703E-01  2.486906290E+00
 3.769918680E-01  3.681252480E+00
 5.026555657E-01  4.817543030E+00
 6.283192635E-01  5.877858639E+00
 7.539829612E-01  6.845476151E+00
 8.796466589E-01  7.705136776E+00
 1.005310416E+00  8.443283081E+00
 1.130974174E+00  9.048274040E+00
 1.256637931E+00  9.510567665E+00
 1.382301688E+00  9.822874069E+00
 1.507965446E+00  9.980267525E+00
 1.633629203E+00  9.980266571E+00
 1.759292960E+00  9.822870255E+00
 1.884956717E+00  9.510561943E+00
 2.010620356E+00  9.048266411E+00
 2.136284113E+00  8.443273544E+00
 2.261947870E+00  7.705124855E+00
 2.387611628E+00  6.845462322E+00
 2.513275385E+00  5.877842426E+00
 2.638939142E+00  4.817525387E+00
 2.764602900E+00  3.681232929E+00
 2.890266657E+00  2.486885071E+00
 3.015930414E+00  1.253317833E+00
 3.141594172E+00 -1.517934288E-05


-3.141592741E+00  9.616505849E-07
-3.015928984E+00 -1.378665209E+00
-2.890265226E+00 -2.735589027E+00
-2.764601469E+00 -4.049370766E+00
-2.638937712E+00 -5.299291611E+00
-2.513273954E+00 -6.465639114E+00
-2.387610197E+00 -7.530019760E+00
-2.261946440E+00 -8.475647926E+00
-2.136282682E+00 -9.287609100E+00
-2.010618925E+00 -9.953099251E+00
-1.884955168E+00 -1.046162319E+01
-1.759291410E+00 -1.080516052E+01
-1.633627653E+00 -1.097829437E+01
-1.507963896E+00 -1.097829342E+01
-1.382300138E+00 -1.080515862E+01
-1.256636381E+00 -1.046161938E+01
-1.130972624E+00 -9.953094482E+00
-1.005308867E+00 -9.287602425E+00
-8.796451688E-01 -8.475640297E+00
-7.539814711E-01 -7.530012131E+00
-6.283177733E-01 -6.465631008E+00
-5.026540756E-01 -5.299283028E+00
-3.769903779E-01 -4.049362659E+00
-2.513266802E-01 -2.735580921E+00
-1.256629676E-01 -1.378657460E+00
 7.450580597E-07  8.195638657E-06
 1.256644577E-01  1.378673792E+00
 2.513281703E-01  2.735596895E+00
 3.769918680E-01  4.049377918E+00
 5.026555657E-01  5.299297333E+00
 6.283192635E-01  6.465644360E+00
 7.539829612E-01  7.530024052E+00
 8.796466589E-01  8.475650787E+00
 1.005310416E+00  9.287611961E+00
 1.130974174E+00  9.953101158E+00
 1.256637931E+00  1.046162510E+01
 1.382301688E+00  1.080516148E+01
 1.507965446E+00  1.097829437E+01
 1.633629203E+00  1.097829342E+01
 1.759292960E+00  1.080515766E+01
 1.884956717E+00  1.046161747E+01
 2.010620356E+00  9.953092575E+00
 2.136284113E+00  9.287600517E+00
 2.261947870E+00  8.475637436E+00
 2.387611628E+00  7.530008316E+00
 2.513275385E+00  6.465626717E+00
 2.638939142E+00  5.299277782E+00
 2.764602900E+00  4.049355984E+00
 2.890266657E+00  2.735573769E+00
 3.015930414E+00  1.378649592E+00
 3.141594172E+00 -1.669727681E-05


-3.141592741E+00  1.049073376E-06
-3.015928984E+00 -1.503998399E+00
-2.890265226E+00 -2.984278917E+00
-2.764601469E+00 -4.417495251E+00
-2.638937712E+00 -5.781045437E+00
-2.513273954E+00 -7.053424835E+00
-2.387610197E+00 -8.214567184E+00
-2.261946440E+00 -9.246161461E+00
-2.136282682E+00 -1.013193703E+01
-2.010618925E+00 -1.085792637E+01
-1.884955168E+00 -1.141267967E+01
-1.759291410E+00 -1.178744793E+01
-1.633627653E+00 -1.197632122E+01
-1.507963896E+00 -1.197632027E+01
-1.382300138E+00 -1.178744602E+01
-1.256636381E+00 -1.141267586E+01
-1.130972624E+00 -1.085792065E+01
-1.005308867E+00 -1.013193035E+01
-8.796451688E-01 -9.246152878E+00
-7.539814711E-01 -8.214558601E+00
-6.283177733E-01 -7.053415775E+00
-5.026540756E-01 -5.781036377E+00
-3.769903779E-01 -4.417486191E+00
-2.513266802E-01 -2.984270096E+00
-1.256629676E-01 -1.503990054E+00
 7.450580597E-07  8.940696716E-06
 1.256644577E-01  1.504007697E+00
 2.513281703E-01  2.984287500E+00
 3.769918680E-01  4.417502880E+00
 5.026555657E-01  5.781052113E+00
 6.283192635E-01  7.053430080E+00
 7.539829612E-01  8.214571953E+00
 8.796466589E-01  9.246164322E+00
 1.005310416E+00  1.013193989E+01
 1.130974174E+00  1.085792923E+01
 1.256637931E+00  1.141268158E+01
 1.382301688E+00  1.178744888E+01
 1.507965446E+00  1.197632122E+01
 1.633629203E+00  1.197632027E+01
 1.759292960E+00  1.178744507E+01
 1.884956717E+00  1.141267395E+01
 2.010620356E+00  1.085791969E+01
 2.136284113E+00  1.013192844E+01
 2.261947870E+00  9.246150017E+00
 2.387611628E+00  8.214554787E+00
 2.513275385E+00  7.053411007E+00
 2.638939142E+00  5.781030178E+00
 2.764602900E+00  4.417479515E+00
 2.890266657E+00  2.984262228E+00
 3.015930414E+00  1.503981352E+00
 3.141594172E+00 -1.821521073E-05


-3.141592741E+00  1.136496167E-06
-3.015928984E+00 -1.629331589E+00
-2.890265226E+00 -3.232968807E+00
-2.764601469E+00 -4.785620213E+00
-2.638937712E+00 -6.262799263E+00
-2.513273954E+00 -7.641210079E+00
-2.387610197E+00 -8.899114609E+00
-2.261946440E+00 -1.001667404E+01
-2.136282682E+00 -1.097626495E+01
-2.010618925E+00 -1.176275349E+01
-1.884955168E+00 -1.236373615E+01
-1.759291410E+00 -1.276973534E+01
-1.633627653E+00 -1.297434807E+01
-1.507963896E+00 -1.297434711E+01
-1.382300138E+00 -1.276973248E+01
-1.256636381E+00 -1.236373234E+01
-1.130972624E+00 -1.176274776E+01
-1.005308867E+00 -1.097625732E+01
-8.796451688E-01 -1.001666546E+01
-7.539814711E-01 -8.899105072E+00
-6.283177733E-01 -7.641200542E+00
-5.026540756E-01 -6.262789249E+00
-3.769903779E-01 -4.785610199E+00
-2.513266802E-01 -3.232959270E+00
-1.256629676E-01 -1.629322529E+00
 7.450580597E-07  9.685754776E-06
 1.256644577E-01  1.629341722E+00
 2.513281703E-01  3.232978106E+00
 3.769918680E-01  4.785628319E+00
 5.026555657E-01  6.262806416E+00
 6.283192635E-01  7.641215801E+00
 7.539829612E-01  8.899119377E+00
 8.796466589E-01  1.001667786E+01
 1.005310416E+00  1.097626877E+01
 1.130974174E+00  1.176275635E+01
 1.256637931E+00  1.236373806E+01
 1.382301688E+00  1.276973629E+01
 1.507965446E+00  1.297434807E+01
 1.633629203E+00  1.297434616E+01
 1.759292960E+00  1.276973152E+01
 1.884956717E+00  1.236373043E+01
 2.010620356E+00  1.176274586E+01
 2.136284113E+00  1.097625542E+01
 2.261947870E+00  1.001666260E+01
 2.387611628E+00  8.899101257E+00
 2.513275385E+00  7.641194820E+00
 2.638939142E+00  6.262782574E+00
 2.764602900E+00  4.785602570E+00
 2.890266657E+00  3.232950687E+00
 3.015930414E+00  1.629313111E+00
 3.141594172E+00 -1.973314465E-05


-3.141592741E+00  1.223918957E-06
-3.015928984E+00 -1.754664779E+00
-2.890265226E+00 -3.481658697E+00
-2.764601469E+00 -5.153744698E+00
-2.638937712E+00 -6.744553089E+00
-2.513273954E+00 -8.228995323E+00
-2.387610197E+00 -9.583662033E+00
-2.261946440E+00 -1.078718758E+01
-2.136282682E+00 -1.182059383E+01
-2.010618925E+00 -1.266758060E+01
-1.884955168E+00 -1.331479263E+01
-1.759291410E+00 -1.375202274E+01
-1.633627653E+00 -1.397237492E+01
-1.507963896E+00 -1.397237396E+01
-1.382300138E+00 -1.375201988E+01
-1.256636381E+00 -1.331478786E+01
-1.130972624E+00 -1.266757393E+01
-1.005308867E+00 -1.182058525E+01
-8.796451688E-01 -1.078717804E+01
-7.539814711E-01 -9.583651543E+00
-6.283177733E-01 -8.228984833E+00
-5.026540756E-01 -6.744542122E+00
-3.769903779E-01 -5.153734207E+00
-2.513266802E-01 -3.481648445E+00
-1.256629676E-01 -1.754655004E+00
 7.450580597E-07  1.043081284E-05
 1.256644577E-01  1.754675746E+00
 2.513281703E-01  3.481668711E+00
 3.769918680E-01  5.153753281E+00
 5.026555657E-01  6.744560719E+00
 6.283192635E-01  8.229001999E+00
 7.539829612E-01  9.583666801E+00
 8.796466589E-01  1.078719139E+01
 1.005310416E+00  1.182059669E+01
 1.130974174E+00  1.266758347E+01
 1.256637931E+00  1.331479454E+01
 1.382301688E+00  1.375202370E+01
 1.507965446E+00  1.397237492E+01
 1.633629203E+00  1.397237301E+01
 1.759292960E+00  1.375201893E+01
 1.884956717E+00  1.331478596E+01
 2.010620356E+00  1.266757202E+01
 2.136284113E+00  1.182058239E+01
 2.261947870E+00  1.078717518E+01
 2.387611628E+00  9.583646774E+00
 2.513275385E+00  8.228979111E+00
 2.638939142E+00  6.744535446E+00
 2.764602900E+00  5.153726101E+00
 2.890266657E+00  3.481639147E+00
 3.015930414E+00  1.754644871E+00
 3.141594172E+00 -2.125108040E-05


-3.141592741E+00  1.311341748E-06
-3.015928984E+00 -1.879997969E+00
